timestamp,open,high,low,close,volume
2022-07-21 11:45:00,216.8222,217.4396,216.7900,216.8700,177623
2022-07-21 11:40:00,216.7050,217.8300,216.4300,216.8950,292227
2022-07-21 11:35:00,216.3600,216.8200,215.6409,216.7050,169840
2022-07-21 11:30:00,215.0200,216.4900,215.0200,216.2900,200509
2022-07-21 11:25:00,216.3750,216.6500,214.7000,215.1100,224627
2022-07-21 11:20:00,216.7000,216.9050,216.0100,216.4899,166773
2022-07-21 11:15:00,217.3900,217.5000,215.9000,216.6400,297003
2022-07-21 11:10:00,217.5400,217.7400,217.1601,217.4400,239194
2022-07-21 11:05:00,216.3600,217.7000,216.0100,217.5246,332908
2022-07-21 11:00:00,215.8500,216.7791,215.7101,216.3300,278734
2022-07-21 10:55:00,215.3600,216.0000,215.3300,215.8000,263509
2022-07-21 10:50:00,214.6800,215.4600,214.4700,215.2501,223774
2022-07-21 10:45:00,213.6600,214.8800,213.3234,214.6900,261491
2022-07-21 10:40:00,212.8344,213.7600,212.5612,213.5400,230006
2022-07-21 10:35:00,213.1800,213.3900,212.4701,212.7400,326993
2022-07-21 10:30:00,214.1200,214.2105,212.7500,213.2100,456744
2022-07-21 10:25:00,215.4000,215.4800,213.7500,214.1100,399197
2022-07-21 10:20:00,214.8400,216.1700,214.7900,215.4077,393792
2022-07-21 10:15:00,215.3700,216.2499,214.3500,215.0000,480667
2022-07-21 10:10:00,216.2700,216.5799,215.1101,215.4399,486297
2022-07-21 10:05:00,217.1537,218.2699,216.2000,216.2700,454938
2022-07-21 10:00:00,217.9999,218.1050,214.1100,217.1262,417062
2022-07-21 09:55:00,216.6800,218.2199,215.9300,217.9713,592611
2022-07-21 09:50:00,214.2000,217.5767,212.8101,216.6400,631515
2022-07-21 09:45:00,214.3850,215.4000,213.3459,214.3400,331187
2022-07-21 09:40:00,213.0100,214.7999,211.5000,214.3863,547355
2022-07-21 09:35:00,214.3000,215.8300,212.7000,213.1600,810401
2022-07-21 09:30:00,214.9000,215.5500,214.3000,214.3600,16494
2022-07-21 09:25:00,215.1600,215.1600,214.9000,214.9000,4630
2022-07-21 09:20:00,215.7000,215.8500,215.5000,215.5000,8120
2022-07-21 09:15:00,215.7299,215.7299,215.6000,215.7000,9327
2022-07-21 09:10:00,215.7264,215.7300,215.6400,215.7000,7772
2022-07-21 09:05:00,215.8300,215.8300,215.5500,215.7299,7951
2022-07-21 09:00:00,215.7600,215.8100,215.5525,215.8000,6141
2022-07-21 08:55:00,216.2000,216.4900,215.7600,215.7600,11223
2022-07-21 08:50:00,216.4499,216.4786,216.0000,216.3000,8667
2022-07-21 08:45:00,216.0000,216.4400,215.9500,216.2090,13474
2022-07-21 08:40:00,215.6200,216.0000,215.6200,216.0000,10773
2022-07-21 08:35:00,215.5500,216.0000,215.5500,216.0000,2786
2022-07-21 08:30:00,215.5000,215.7999,215.5000,215.7500,775
2022-07-21 08:25:00,215.6400,216.3300,215.6400,216.0000,10573
2022-07-21 08:20:00,215.0100,215.4800,215.0100,215.4800,3135
2022-07-21 08:15:00,215.5034,215.5034,215.2500,215.2600,2722
2022-07-21 08:10:00,215.7400,215.7500,215.5000,215.5000,4878
2022-07-21 08:05:00,215.2597,215.8900,214.9309,215.7500,42726
2022-07-21 08:00:00,215.2500,215.3800,215.2500,215.3800,851
2022-07-21 07:55:00,215.2000,215.2000,215.2000,215.2000,928
2022-07-21 07:40:00,215.1800,215.1800,215.0000,215.0000,2390
2022-07-21 07:35:00,215.2000,215.2900,215.1800,215.1800,657
2022-07-21 07:20:00,215.0800,215.6300,215.0800,215.6300,2234
2022-07-21 07:15:00,215.0300,215.0300,215.0200,215.0200,1316
2022-07-21 07:10:00,215.0200,215.0200,215.0200,215.0200,959
2022-07-21 07:05:00,215.3300,215.3300,215.2000,215.3000,1695
2022-07-21 07:00:00,214.9700,214.9800,214.9700,214.9800,216
2022-07-21 06:50:00,214.9900,214.9900,214.9900,214.9900,352
2022-07-21 06:40:00,215.4000,215.4000,215.0000,215.0100,1551
2022-07-21 06:35:00,215.5100,215.6600,215.5100,215.6600,548
2022-07-21 06:20:00,215.6000,215.6000,215.6000,215.6000,1315
2022-07-21 06:15:00,215.5900,215.6800,215.5900,215.6700,701
2022-07-21 06:10:00,215.4200,215.4200,215.4200,215.4200,539
2022-07-21 06:05:00,215.4200,215.4200,215.4200,215.4200,380
2022-07-21 06:00:00,214.9000,214.9000,214.9000,214.9000,149
2022-07-21 05:50:00,215.3000,215.3100,215.3000,215.3000,1543
2022-07-21 05:45:00,215.3000,215.3000,215.3000,215.3000,1098
2022-07-21 05:30:00,214.7000,214.7000,214.7000,214.7000,494
2022-07-21 05:20:00,215.0000,215.0000,215.0000,215.0000,278
2022-07-21 05:15:00,215.0000,215.0000,215.0000,215.0000,486
2022-07-21 05:10:00,214.7500,214.7500,214.7500,214.7500,100
2022-07-21 05:00:00,214.3900,214.6500,214.3900,214.6500,1198
2022-07-21 04:45:00,214.4000,214.4000,214.4000,214.4000,111
2022-07-21 04:35:00,214.4400,214.4400,214.4400,214.4400,630
2022-07-21 04:30:00,214.2400,214.2400,214.2000,214.2000,615
2022-07-21 04:25:00,214.5100,214.5100,214.2000,214.2000,1382
2022-07-21 04:15:00,215.0000,215.0000,215.0000,215.0000,325
2022-07-21 04:10:00,214.8000,214.8100,214.8000,214.8000,818
2022-07-21 04:05:00,214.5000,214.5000,214.5000,214.5000,345
2022-07-20 20:00:00,215.6500,215.6500,215.4500,215.4500,10170
2022-07-20 19:55:00,215.4500,215.6500,215.4500,215.6000,3319
2022-07-20 19:50:00,215.7000,215.7500,215.7000,215.7500,735
2022-07-20 19:45:00,215.7500,215.7500,215.6500,215.6500,619
2022-07-20 19:40:00,215.8000,215.8000,215.8000,215.8000,453
2022-07-20 19:35:00,215.8000,215.8500,215.7600,215.8500,2756
2022-07-20 19:30:00,215.8900,215.9200,215.8800,215.8800,1092
2022-07-20 19:25:00,215.6300,215.8500,215.6300,215.8500,1798
2022-07-20 19:20:00,215.3000,215.5000,215.3000,215.5000,1122
2022-07-20 19:15:00,215.3500,215.3500,215.3400,215.3500,961
2022-07-20 19:10:00,215.2800,215.4000,215.2500,215.4000,1841
2022-07-20 19:05:00,215.4000,215.4000,215.3300,215.3300,1777
2022-07-20 19:00:00,215.3000,215.3500,215.2600,215.3500,2386
2022-07-20 18:55:00,215.4000,215.4000,215.3000,215.3000,2550
2022-07-20 18:45:00,215.4000,215.4000,215.3700,215.3700,361
2022-07-20 18:40:00,215.6400,215.6400,215.4500,215.4500,1240
2022-07-20 18:35:00,215.5500,215.5500,215.5500,215.5500,338
2022-07-20 18:30:00,215.3500,215.5000,215.3500,215.5000,2092
2022-07-20 18:25:00,215.3500,215.3500,215.3500,215.3500,345
2022-07-20 18:20:00,215.5000,215.5000,215.3500,215.3500,761
2022-07-20 18:15:00,215.8300,215.8300,215.5000,215.5000,3411
2022-07-20 18:10:00,215.7600,215.7600,215.6500,215.6500,3429
2022-07-20 18:05:00,215.7300,215.7500,215.6600,215.6600,1586
2022-07-20 18:00:00,215.8600,216.0000,215.8600,216.0000,3689
2022-07-20 17:55:00,215.7999,215.8000,215.6500,215.6500,1138
2022-07-20 17:50:00,215.6614,215.8800,215.6600,215.8800,2493
2022-07-20 17:40:00,216.1900,216.2000,216.0000,216.0000,704
2022-07-20 17:35:00,215.9900,216.2400,215.9737,216.2400,3487
2022-07-20 17:30:00,215.6500,215.9900,215.5514,215.8100,3300
2022-07-20 17:25:00,215.3800,215.6439,215.3139,215.5000,7769
2022-07-20 17:20:00,215.4500,215.4500,215.3010,215.3050,1553
2022-07-20 17:15:00,215.4500,215.4500,215.4500,215.4500,681
2022-07-20 17:10:00,215.5022,216.4400,215.5022,215.5500,34564
2022-07-20 17:05:00,215.6474,216.4400,215.6474,215.6474,34270
2022-07-20 17:00:00,215.6000,215.6900,215.5001,215.6900,4786
2022-07-20 16:55:00,215.2500,215.6993,215.2500,215.6993,7145
2022-07-20 16:50:00,215.5010,215.6500,215.2500,215.2500,8760
2022-07-20 16:45:00,215.3900,215.7135,215.2000,215.5000,15854
2022-07-20 16:40:00,216.2178,216.2178,215.5500,215.5500,32011
2022-07-20 16:35:00,216.1100,216.1100,215.7500,216.0000,12745
2022-07-20 16:30:00,216.3800,216.4894,216.1200,216.2000,8287
2022-07-20 16:25:00,216.1200,216.5000,216.1200,216.1700,10295
2022-07-20 16:20:00,216.4600,216.9125,216.1135,216.1179,18011
2022-07-20 16:15:00,217.1499,217.1500,216.4400,216.6100,18112
2022-07-20 16:10:00,216.4800,217.2000,216.4100,217.1500,58985
2022-07-20 16:05:00,216.4400,216.6600,216.3000,216.4100,83437
2022-07-20 16:00:00,216.4557,216.9600,216.2900,216.3300,938442
2022-07-20 15:55:00,215.9000,216.6000,215.7100,216.3801,738349
2022-07-20 15:50:00,215.7865,215.9400,215.0700,215.9000,405561
2022-07-20 15:45:00,214.5400,216.0000,214.5100,215.7690,564420
2022-07-20 15:40:00,214.9687,214.9687,214.2200,214.5400,304805
2022-07-20 15:35:00,215.3200,215.3799,214.7660,214.9350,285035
2022-07-20 15:30:00,214.6200,215.4900,214.5800,215.3200,280386
2022-07-20 15:25:00,214.5400,214.7500,214.1801,214.6600,253941
2022-07-20 15:20:00,214.9500,215.4800,214.3700,214.5100,375978
2022-07-20 15:15:00,214.6800,215.0800,214.5600,214.9323,219402
2022-07-20 15:10:00,214.6700,215.2800,214.4300,214.7065,392842
2022-07-20 15:05:00,214.3500,214.9000,213.6400,214.6200,405649
2022-07-20 15:00:00,213.4000,214.7800,213.3372,214.3501,411525
2022-07-20 14:55:00,214.3201,214.3800,213.2100,213.3650,295787
2022-07-20 14:50:00,214.2299,214.3800,213.6200,214.3600,369099
2022-07-20 14:45:00,214.9900,215.0099,213.9500,214.1300,296166
2022-07-20 14:40:00,215.5500,215.7567,214.5500,214.9500,406358
2022-07-20 14:35:00,214.5700,215.6493,214.5500,215.5250,434731
2022-07-20 14:30:00,214.4000,214.9600,214.2500,214.6150,422032
2022-07-20 14:25:00,213.3200,214.4500,213.0101,214.3811,342575
2022-07-20 14:20:00,212.5700,213.3500,212.1200,213.2800,355591
2022-07-20 14:15:00,212.6687,212.9000,211.7601,212.6300,306117
2022-07-20 14:10:00,212.8200,212.8800,212.2156,212.6600,211467
2022-07-20 14:05:00,212.6500,213.1900,211.6400,212.8000,448441
2022-07-20 14:00:00,213.4462,213.6600,212.3314,212.6588,343220
2022-07-20 13:55:00,213.2350,213.7500,213.0201,213.4426,277394
2022-07-20 13:50:00,213.7100,214.0900,213.2000,213.2000,412763
2022-07-20 13:45:00,213.6000,213.8401,212.9100,213.6500,452059
2022-07-20 13:40:00,212.7350,213.7600,212.2100,213.5000,369712
2022-07-20 13:35:00,212.3300,213.2300,212.0001,212.6510,385865
2022-07-20 13:30:00,211.3650,212.7200,210.9500,212.3999,393139
2022-07-20 13:25:00,211.5300,211.8290,210.9001,211.2700,385121
2022-07-20 13:20:00,210.8526,211.5600,209.9000,211.4800,636423
2022-07-20 13:15:00,211.1300,211.2799,209.0000,210.8100,844284
2022-07-20 13:10:00,213.1054,213.7400,211.0100,211.2500,636058
2022-07-20 13:05:00,214.3099,214.3099,213.0400,213.2100,409774
2022-07-20 13:00:00,213.6400,214.4800,213.5292,214.3100,365558
2022-07-20 12:55:00,212.8750,214.2700,212.8600,213.7200,559338
2022-07-20 12:50:00,213.5500,213.6499,212.1200,212.9400,618877
2022-07-20 12:45:00,216.1150,216.4599,213.5000,213.6000,590218
2022-07-20 12:40:00,216.6400,216.9699,215.7000,216.0723,577527
2022-07-20 12:35:00,215.0200,216.6717,214.8800,216.6200,450496
2022-07-20 12:30:00,215.7400,216.1000,215.0300,215.0601,326393
2022-07-20 12:25:00,216.0142,216.1780,215.1106,215.8149,390743
2022-07-20 12:20:00,215.9899,216.4000,214.8000,215.9950,566083
2022-07-20 12:15:00,215.9100,216.8300,215.2609,215.9000,623018
2022-07-20 12:10:00,215.1400,216.4900,214.6000,215.8800,717679
2022-07-20 12:05:00,214.3950,215.8300,213.6100,215.1400,924469
2022-07-20 12:00:00,214.5374,215.3400,214.0300,214.3501,690858
2022-07-20 11:55:00,213.5700,215.4400,213.5100,214.5850,989454
2022-07-20 11:50:00,212.5900,214.2900,212.2700,213.5200,833305
2022-07-20 11:45:00,211.6726,212.8000,211.1400,212.5450,661053
2022-07-20 11:40:00,211.3300,211.9700,210.7300,211.6850,559630
2022-07-20 11:35:00,210.1100,211.6400,210.0400,211.3900,749018
2022-07-20 11:30:00,209.4800,210.2380,208.7100,210.1143,614781
2022-07-20 11:25:00,208.0000,209.4800,207.9800,209.4800,481889
2022-07-20 11:20:00,208.6225,208.6557,207.2100,207.9400,372787
2022-07-20 11:15:00,207.8400,208.8200,207.6601,208.6006,342172
2022-07-20 11:10:00,208.3899,209.1500,207.6400,207.8000,481047
2022-07-20 11:05:00,209.7250,209.7250,207.9001,208.3400,644951
2022-07-20 11:00:00,209.4607,209.8200,208.9200,209.7100,490185
2022-07-20 10:55:00,209.1600,210.6000,208.8500,209.5000,616352
2022-07-20 10:50:00,208.6409,209.7100,208.4500,209.0701,677939
2022-07-20 10:45:00,208.3701,208.7600,207.1200,208.6800,722713
2022-07-20 10:40:00,208.8275,209.3300,207.7100,208.5100,758602
2022-07-20 10:35:00,209.0800,210.6000,208.1500,208.7300,1038864
2022-07-20 10:30:00,208.3100,209.7900,208.0400,209.0850,1000720
2022-07-20 10:25:00,208.1000,209.5800,207.1400,208.3900,1071519
2022-07-20 10:20:00,208.3909,208.3909,206.5125,208.0500,974816
2022-07-20 10:15:00,204.6600,208.8000,204.5601,208.3900,1368358
2022-07-20 10:10:00,204.1301,205.1999,202.6000,204.7501,906226
2022-07-20 10:05:00,203.5900,204.4900,202.1000,204.2700,1012902
2022-07-20 10:00:00,205.3000,206.3099,202.8600,203.6550,1115474
2022-07-20 09:55:00,205.3800,208.3200,204.5500,205.3000,1619744
2022-07-20 09:50:00,202.9104,205.8600,201.7100,205.3800,1353013
2022-07-20 09:45:00,203.2700,204.5000,200.1000,202.8723,1718891
2022-07-20 09:40:00,203.1250,205.9500,202.3700,203.2000,1645464
2022-07-20 09:35:00,208.1700,208.4000,200.5100,203.1988,3594706
2022-07-20 09:30:00,210.1300,210.7000,207.0200,208.1500,247963
2022-07-20 09:25:00,210.1500,210.3800,209.5000,209.9400,96670
2022-07-20 09:20:00,210.1900,210.4700,210.0015,210.1500,51817
2022-07-20 09:15:00,209.7600,210.7000,209.7000,210.2000,71255
2022-07-20 09:10:00,209.5700,209.9800,209.2000,209.7500,96613
2022-07-20 09:05:00,210.9000,210.9500,209.3700,209.5200,101658
2022-07-20 09:00:00,210.8800,211.2400,210.5500,210.8000,44832
2022-07-20 08:55:00,210.6900,211.3900,210.5200,210.9600,63334
2022-07-20 08:50:00,210.1000,210.9349,209.8600,210.6779,135236
2022-07-20 08:45:00,211.8000,212.0000,210.0000,210.2300,124402
2022-07-20 08:40:00,212.2000,212.2800,211.6000,211.6500,40731
2022-07-20 08:35:00,211.8895,212.4700,211.6000,212.2000,54672
2022-07-20 08:30:00,212.2200,212.7000,211.0200,211.8700,116059
2022-07-20 08:25:00,213.9200,214.1800,211.8700,212.1001,122534
2022-07-20 08:20:00,214.6200,214.9000,213.5000,213.9600,76878
2022-07-20 08:15:00,214.7000,215.4700,214.4000,214.7999,57945
2022-07-20 08:10:00,214.3900,214.8700,214.1100,214.8300,29674
2022-07-20 08:05:00,213.9823,216.9788,213.3400,214.4000,143066
2022-07-20 08:00:00,214.0000,214.0000,213.8000,214.0000,7675
2022-07-20 07:55:00,214.2500,214.2500,213.8500,213.8600,15317
2022-07-20 07:50:00,214.4100,214.7100,213.8700,214.1600,11882
2022-07-20 07:45:00,214.4000,214.8500,214.3000,214.4900,30252
2022-07-20 07:40:00,213.8500,214.3600,213.7900,214.3000,15796
2022-07-20 07:35:00,213.5000,213.6900,213.4200,213.6900,11091
2022-07-20 07:30:00,213.9400,213.9400,213.3500,213.5000,14448
2022-07-20 07:25:00,214.0000,214.5000,213.7500,213.7600,19104
2022-07-20 07:20:00,214.0100,214.0100,213.5000,213.8900,17926
2022-07-20 07:15:00,213.9000,214.4000,213.8200,214.1000,13811
2022-07-20 07:10:00,214.8000,214.8500,213.7300,213.9000,32103
2022-07-20 07:05:00,214.6500,215.0000,214.3400,214.7500,30490
2022-07-20 07:00:00,214.2100,214.7800,214.2100,214.5000,3828
2022-07-20 06:55:00,213.8200,214.5000,213.8200,214.1500,7838
2022-07-20 06:50:00,214.2500,214.3100,213.6000,213.7600,10988
2022-07-20 06:45:00,214.2000,214.9600,214.0000,214.5000,14725
2022-07-20 06:40:00,215.1500,215.1500,214.0900,214.1500,8171
2022-07-20 06:35:00,215.8500,215.8500,215.2100,215.2100,6169
2022-07-20 06:30:00,215.8500,215.8500,215.8500,215.8500,968
2022-07-20 06:25:00,216.3500,216.6000,215.9000,216.0000,5169
2022-07-20 06:20:00,216.3500,216.3500,216.0400,216.1100,2798
2022-07-20 06:15:00,216.4000,216.6700,216.1000,216.6700,2007
2022-07-20 06:10:00,216.7600,216.7600,216.4000,216.4000,2041
2022-07-20 06:05:00,216.3000,216.8700,216.3000,216.6600,4351
2022-07-20 06:00:00,216.1000,216.1000,216.0000,216.0000,578
2022-07-20 05:55:00,216.1200,216.1200,216.0500,216.0500,1467
2022-07-20 05:50:00,216.5000,216.5200,215.8800,216.0000,6298
2022-07-20 05:45:00,217.0100,217.0100,216.0000,216.5000,8388
2022-07-20 05:40:00,217.0200,217.0200,215.5000,216.5000,10656
2022-07-20 05:35:00,216.6100,217.0400,216.2500,217.0400,8342
2022-07-20 05:30:00,217.0200,217.0200,216.4300,216.4300,6461
2022-07-20 05:25:00,217.5700,217.7500,216.7000,217.0200,4864
2022-07-20 05:20:00,217.1500,217.7000,216.6000,217.7000,15047
2022-07-20 05:15:00,215.0000,217.0000,214.6500,217.0000,25635
2022-07-20 05:05:00,215.1500,215.1700,215.0000,215.1700,3059
2022-07-20 05:00:00,214.9400,215.4700,214.9400,215.1500,2482
2022-07-20 04:55:00,215.2000,215.2000,214.5600,214.9400,9878
2022-07-20 04:50:00,215.4500,215.5000,215.1400,215.5000,2008
2022-07-20 04:45:00,215.8800,216.0000,215.3200,215.7300,3876
2022-07-20 04:40:00,215.8000,215.8000,215.7200,215.7200,1970
2022-07-20 04:35:00,215.8000,216.0000,215.7800,215.8000,4994
2022-07-20 04:30:00,215.4700,215.7600,215.3000,215.6500,3149
2022-07-20 04:25:00,215.9200,215.9200,215.6900,215.6900,1295
2022-07-20 04:20:00,215.2000,215.8800,215.2000,215.8400,4459
2022-07-20 04:15:00,216.2500,216.3100,214.9900,215.2200,13737
2022-07-20 04:10:00,216.7000,216.7000,216.2500,216.4900,7842
2022-07-20 04:05:00,215.5000,217.5100,214.4200,216.7000,29604
2022-07-19 20:00:00,217.3000,217.5000,217.1700,217.4600,38924
2022-07-19 19:55:00,217.3000,217.3500,217.0000,217.1500,16152
2022-07-19 19:50:00,216.9000,217.4000,216.9000,217.2800,33506
2022-07-19 19:45:00,216.8000,217.1000,216.7000,217.0900,46704
2022-07-19 19:40:00,216.7000,216.8500,216.6800,216.8500,13051
2022-07-19 19:35:00,216.7200,216.7900,216.6000,216.6100,8363
2022-07-19 19:30:00,216.6100,216.7800,216.6000,216.7000,10031
2022-07-19 19:25:00,216.7000,216.8400,216.5000,216.5500,11597
2022-07-19 19:20:00,216.5800,216.8900,216.5800,216.6400,16502
2022-07-19 19:15:00,216.5000,216.6000,216.4000,216.5600,6721
2022-07-19 19:10:00,216.4500,216.6400,216.4000,216.5900,7446
2022-07-19 19:05:00,216.6600,216.8000,216.3200,216.4700,17276
2022-07-19 19:00:00,216.8000,216.8800,216.6500,216.8800,15102
2022-07-19 18:55:00,216.4900,217.1800,216.4900,216.7000,45847
2022-07-19 18:50:00,216.4900,216.5300,216.3000,216.4900,15684
2022-07-19 18:45:00,216.5000,216.5900,216.2600,216.3200,14604
2022-07-19 18:40:00,216.3000,216.7000,216.1200,216.4000,25351
2022-07-19 18:35:00,216.0000,216.7800,215.9000,216.3000,33486
2022-07-19 18:30:00,215.8100,216.0900,215.7500,216.0100,23813
2022-07-19 18:25:00,215.6000,216.2000,215.2700,215.8100,63260
2022-07-19 18:20:00,216.6500,216.7700,215.3000,215.5000,72940
2022-07-19 18:15:00,217.6700,217.7800,216.3200,216.7500,58092
2022-07-19 18:10:00,217.8400,217.9800,217.6900,217.6900,27625
2022-07-19 18:05:00,217.5500,217.9700,217.4000,217.8600,34077
2022-07-19 18:00:00,217.6100,217.8000,217.4200,217.5000,24133
2022-07-19 17:55:00,217.9500,218.0000,217.3000,217.6600,36825
2022-07-19 17:50:00,218.2000,218.3600,217.7500,217.9500,80794
2022-07-19 17:45:00,217.9600,218.3800,217.8300,218.2000,88517
2022-07-19 17:40:00,217.7200,217.9900,217.3500,217.9900,65208
2022-07-19 17:35:00,217.2600,217.7000,217.1500,217.7000,38576
2022-07-19 17:30:00,216.8500,217.8100,216.8500,217.2900,119251
2022-07-19 17:25:00,216.1300,217.0800,216.1300,217.0000,86558
2022-07-19 17:20:00,216.3000,216.4900,216.0800,216.1500,47063
2022-07-19 17:15:00,216.3100,216.4800,216.1800,216.2600,45907
2022-07-19 17:10:00,216.2000,216.4900,216.1000,216.3900,51769
2022-07-19 17:05:00,215.9000,216.5000,215.8000,216.1200,106319
2022-07-19 17:00:00,215.1700,216.4100,215.1500,215.9000,176934
2022-07-19 16:55:00,214.9300,215.5000,214.5000,215.1000,162004
2022-07-19 16:50:00,214.9000,215.3000,214.5000,214.9000,146538
2022-07-19 16:45:00,215.3200,215.9500,214.5000,215.0000,152359
2022-07-19 16:40:00,215.2500,216.2900,214.7000,215.3000,196715
2022-07-19 16:35:00,218.5000,218.5000,214.5000,215.2800,380801
2022-07-19 16:30:00,217.5500,218.5000,216.7100,218.5000,284936
2022-07-19 16:25:00,218.6800,218.9600,216.4000,217.8300,367058
2022-07-19 16:20:00,214.6000,218.8600,201.6300,218.6800,647655
2022-07-19 16:15:00,214.5200,216.7200,201.6300,214.7100,491101
2022-07-19 16:10:00,216.5100,216.8000,201.6300,214.6200,846877
2022-07-19 16:05:00,201.6300,225.0000,195.2000,216.9900,1086570
2022-07-19 16:00:00,200.7500,201.9700,200.7500,201.6300,1208214
2022-07-19 15:55:00,200.4400,201.0000,200.3602,200.7260,592444
2022-07-19 15:50:00,200.3700,200.8400,200.2000,200.4100,439915
2022-07-19 15:45:00,200.0000,200.5399,199.9500,200.4000,484220
2022-07-19 15:40:00,200.1800,200.4800,199.8600,200.0001,401860
2022-07-19 15:35:00,200.4000,200.7300,199.9772,200.1800,375677
2022-07-19 15:30:00,200.6400,200.9421,200.3100,200.3900,212768
2022-07-19 15:25:00,200.7400,200.9699,200.4850,200.6300,236229
2022-07-19 15:20:00,201.1400,201.3900,200.6400,200.7200,425669
2022-07-19 15:15:00,200.5300,201.2400,200.4800,201.1299,310292
2022-07-19 15:10:00,200.1300,200.7699,200.1100,200.5500,215289
2022-07-19 15:05:00,200.6800,200.7000,200.0200,200.1500,215610
2022-07-19 15:00:00,200.6400,200.7799,200.4050,200.6800,196853
2022-07-19 14:55:00,200.6387,200.8938,200.3212,200.6650,167326
2022-07-19 14:50:00,201.2200,201.2700,200.1000,200.6300,303949
2022-07-19 14:45:00,200.8500,201.5750,200.7702,201.2400,225648
2022-07-19 14:40:00,200.5900,201.3000,200.5501,200.8200,198001
2022-07-19 14:35:00,200.5200,200.9000,200.3200,200.5900,123085
2022-07-19 14:30:00,200.9500,201.1800,200.4800,200.5300,237847
2022-07-19 14:25:00,200.8200,201.7935,200.3800,200.9400,386491
2022-07-19 14:20:00,200.3640,200.8500,200.2100,200.8193,173678
2022-07-19 14:15:00,200.5000,200.6500,200.3000,200.3550,170315
2022-07-19 14:10:00,200.1500,200.6400,200.0600,200.5175,230186
2022-07-19 14:05:00,199.7136,200.2000,199.7136,200.1400,128772
2022-07-19 14:00:00,199.7000,199.9300,199.5614,199.6800,154962
2022-07-19 13:55:00,199.4001,199.8600,199.2700,199.7277,206418
2022-07-19 13:50:00,200.2000,200.2442,199.2372,199.4293,243521
2022-07-19 13:45:00,199.7800,200.3650,199.6000,200.2350,269575
2022-07-19 13:40:00,199.2701,200.1400,199.1800,199.7231,414134
2022-07-19 13:35:00,198.4860,199.3548,198.3700,199.2700,223593
2022-07-19 13:30:00,198.7000,199.0648,198.4000,198.5387,229446
2022-07-19 13:25:00,198.0700,198.8219,198.0000,198.6551,193228
2022-07-19 13:20:00,198.0400,198.1200,197.7400,198.0600,149131
2022-07-19 13:15:00,198.0000,198.1600,197.7608,198.0400,189275
2022-07-19 13:10:00,199.0600,199.2100,197.9400,197.9700,296356
2022-07-19 13:05:00,198.9300,199.3800,198.8600,199.0301,272305
2022-07-19 13:00:00,198.2050,198.9600,197.9300,198.9600,287285
2022-07-19 12:55:00,197.9450,198.3300,197.9001,198.2000,131760
2022-07-19 12:50:00,198.2100,198.3800,197.7000,197.9600,189092
2022-07-19 12:45:00,198.4202,198.5800,198.1800,198.2400,116295
2022-07-19 12:40:00,198.4923,198.6300,198.1300,198.4400,234195
2022-07-19 12:35:00,197.8900,198.6400,197.7333,198.4750,219891
2022-07-19 12:30:00,198.0048,198.0500,197.7000,197.8800,218209
2022-07-19 12:25:00,197.9600,198.0400,197.6100,198.0271,156984
2022-07-19 12:20:00,198.2878,198.4900,197.7027,197.9400,213007
2022-07-19 12:15:00,197.7850,198.4700,197.6700,198.2800,263022
2022-07-19 12:10:00,197.6500,197.8400,197.1400,197.7800,147497
2022-07-19 12:05:00,197.5000,197.6900,197.0201,197.6400,167966
2022-07-19 12:00:00,197.0700,197.5490,196.8900,197.5487,133329
2022-07-19 11:55:00,196.8850,197.4836,196.8500,197.1100,129512
2022-07-19 11:50:00,197.7800,197.8600,196.8501,196.9000,188008
2022-07-19 11:45:00,197.8783,197.9899,197.3000,197.7550,178529
2022-07-19 11:40:00,197.6604,197.8429,197.0500,197.8300,204772
2022-07-19 11:35:00,197.4950,197.8732,197.3400,197.7126,208354
2022-07-19 11:30:00,197.6100,198.2300,197.4600,197.5100,316188
2022-07-19 11:25:00,197.2800,197.7000,196.9000,197.6300,254166
2022-07-19 11:20:00,197.3800,197.5044,197.1901,197.3050,172511
2022-07-19 11:15:00,197.3300,197.8745,197.2400,197.4400,314437
2022-07-19 11:10:00,196.2400,197.3122,195.7600,197.3100,230954
2022-07-19 11:05:00,196.6100,196.8799,196.1703,196.2400,230753
2022-07-19 11:00:00,196.3500,196.9400,195.8900,196.6000,372835
2022-07-19 10:55:00,195.3700,196.6300,195.3000,196.3200,281683
2022-07-19 10:50:00,194.6850,195.6500,194.6850,195.3700,282394
2022-07-19 10:45:00,193.6600,194.7799,193.4109,194.6907,236689
2022-07-19 10:40:00,193.5300,193.8476,193.4001,193.6800,138665
2022-07-19 10:35:00,193.9000,194.1900,193.2035,193.4975,272063
2022-07-19 10:30:00,192.5001,193.9400,192.5000,193.8100,227446
2022-07-19 10:25:00,191.7400,192.7500,191.7400,192.5434,159803
2022-07-19 10:20:00,192.3799,192.8084,191.6200,191.8000,274368
2022-07-19 10:15:00,191.4700,193.1350,191.0501,192.3300,270372
2022-07-19 10:10:00,191.6600,191.6600,190.1200,191.3543,211706
2022-07-19 10:05:00,192.4700,192.4700,191.1000,191.6225,308087
2022-07-19 10:00:00,190.6894,192.7400,190.4350,192.4900,314511
2022-07-19 09:55:00,189.4945,190.8600,188.7436,190.7600,308733
2022-07-19 09:50:00,189.2929,192.9900,188.4000,189.5799,429759
2022-07-19 09:45:00,191.4050,192.2100,188.9500,189.2600,506865
